ensembl_id,gene_symbol
ENSG00000171604,CXXC5
ENSG00000250635,CTD-3224K15.2
ENSG00000249526,CTB-35F21.1
ENSG00000146005,PSD2
ENSG00000158458,NRG2
ENSG00000245146,LINC01024
ENSG00000185129,PURA
ENSG00000182700,IGIP
ENSG00000120306,CYSTM1
ENSG00000113068,PFDN1
ENSG00000113070,HBEGF
ENSG00000253965,CTC-329D1.3
ENSG00000113073,SLC4A9
ENSG00000249637,CTC-329D1.2
ENSG00000131503,ANKHD1
ENSG00000254996,ANKHD1-EIF4EBP3
ENSG00000213523,SRA1
ENSG00000243056,EIF4EBP3
ENSG00000113108,APBB3
ENSG00000176087,SLC35A4
ENSG00000170458,CD14
ENSG00000131495,NDUFA2
ENSG00000113119,TMCO6
ENSG00000113141,IK
ENSG00000120314,WDR55
ENSG00000256453,DND1
ENSG00000170445,HARS
ENSG00000112855,HARS2
ENSG00000146007,ZMAT2
ENSG00000204961,PCDHA9
ENSG00000112852,PCDHB2
ENSG00000120324,PCDHB10
ENSG00000187372,PCDHB13
ENSG00000120327,PCDHB14
ENSG00000113248,PCDHB15
ENSG00000120329,SLC25A2
ENSG00000178913,TAF7
ENSG00000272070,AC005618.6
ENSG00000254245,PCDHGA3
ENSG00000254221,PCDHGB1
ENSG00000262576,PCDHGA4
ENSG00000253910,PCDHGB2
ENSG00000253485,PCDHGA5
ENSG00000262209,PCDHGB3
ENSG00000253731,PCDHGA6
ENSG00000253537,PCDHGA7
ENSG00000253953,PCDHGB4
ENSG00000253305,PCDHGB6
ENSG00000253846,PCDHGA10
ENSG00000253159,PCDHGA12
ENSG00000131504,DIAPH1
ENSG00000246422,CTD-2024I7.13
ENSG00000228737,AC008781.7
ENSG00000171720,HDAC3
ENSG00000164620,RELL2
ENSG00000197948,FCHSD1
ENSG00000120318,ARAP3
ENSG00000156453,PCDH1
ENSG00000081791,KIAA0141
ENSG00000113555,PCDH12
ENSG00000271871,AC005740.6
ENSG00000013561,RNF14
ENSG00000113552,GNPDA1
ENSG00000131507,NDFIP1
ENSG00000187678,SPRY4
ENSG00000145819,ARHGAP26
ENSG00000226272,ARHGAP26-AS1
ENSG00000113580,NR3C1
ENSG00000249429,CTD-2050E21.1
ENSG00000158497,HMHB1
ENSG00000145817,YIPF5
ENSG00000183775,KCTD16
ENSG00000186314,PRELID2
ENSG00000156463,SH3RF2
ENSG00000173261,PLAC8L1
ENSG00000251556,RP11-118M9.3
ENSG00000133706,LARS
ENSG00000091009,RBM27
ENSG00000091010,POU4F3
ENSG00000113649,TCERG1
ENSG00000173250,GPR151
ENSG00000250407,CTB-99A3.1
ENSG00000156475,PPP2R2B
ENSG00000113657,DPYSL3
ENSG00000176049,JAKMIP2
ENSG00000214510,SPINK13
ENSG00000247199,RP11-373N22.3
ENSG00000204909,SPINK9
ENSG00000145868,FBXO38
ENSG00000251330,CTD-2283N19.1
ENSG00000164270,HTR4
ENSG00000169252,ADRB2
ENSG00000169247,SH3TC2
ENSG00000272411,RP11-44B19.1
ENSG00000173210,ABLIM3
ENSG00000157510,AFAP1L1
ENSG00000164284,GRPEL2
ENSG00000253618,GRPEL2-AS1
ENSG00000145882,PCYOX1L
ENSG00000127743,IL17B
ENSG00000253865,RP11-394O4.3
ENSG00000249669,MIR143HG
ENSG00000113712,CSNK1A1
ENSG00000183111,ARHGEF37
ENSG00000155846,PPARGC1B
ENSG00000132915,PDE6A
ENSG00000155850,SLC26A2
ENSG00000164296,TIGD6
ENSG00000113716,HMGXB3
ENSG00000182578,CSF1R
ENSG00000113721,PDGFRB
ENSG00000070808,CAMK2A
ENSG00000070814,TCOF1
ENSG00000019582,CD74
ENSG00000164587,RPS14
ENSG00000070614,NDST1
ENSG00000171992,SYNPO
ENSG00000164591,MYOZ3
ENSG00000086589,RBM22
ENSG00000132912,DCTN4
ENSG00000269636,AC010441.1
ENSG00000237693,IRGM
ENSG00000145908,ZNF300
ENSG00000211445,GPX3
ENSG00000145901,TNIP1
ENSG00000197043,ANXA6
ENSG00000254298,CTB-17P3.4
ENSG00000198624,CCDC69
ENSG00000196743,GM2A
ENSG00000123643,SLC36A1
ENSG00000086570,FAT2
ENSG00000271795,CTC-251D13.1
ENSG00000113140,SPARC
ENSG00000272112,CTB-113P19.5
ENSG00000177556,ATOX1
ENSG00000145907,G3BP1
ENSG00000145888,GLRA1
ENSG00000254226,CTB-12O2.1
ENSG00000249484,AC091969.1
ENSG00000055147,FAM114A2
ENSG00000037749,MFAP3
ENSG00000164574,GALNT10
ENSG00000245275,SAP30L-AS1
ENSG00000164576,SAP30L
ENSG00000155506,LARP1
ENSG00000170271,FAXDC2
ENSG00000155508,CNOT8
ENSG00000082516,GEMIN5
ENSG00000082515,MRPL22
ENSG00000226650,KIF4B
ENSG00000170624,SGCD
ENSG00000145850,TIMD4
ENSG00000113249,HAVCR1
ENSG00000135077,HAVCR2
ENSG00000155868,MED7
ENSG00000113263,ITK
ENSG00000170613,FAM71B
ENSG00000253980,CTB-4E7.1
ENSG00000253653,CTC-248O19.1
ENSG00000055163,CYFIP2
ENSG00000172568,FNDC9
ENSG00000248544,CTB-47B11.3
ENSG00000135074,ADAM19
ENSG00000172548,NIPAL4
ENSG00000253519,AC106801.1
ENSG00000039600,SOX30
ENSG00000113272,THG1L
ENSG00000268432,AC026407.1
ENSG00000155858,LSM11
ENSG00000113282,CLINT1
ENSG00000164330,EBF1
ENSG00000245812,RP11-175K6.1
ENSG00000145860,RNF145
ENSG00000253256,CTB-11I22.1
ENSG00000253315,CTB-11I22.2
ENSG00000164332,UBLCP1
ENSG00000249738,AC008697.1
ENSG00000253298,AC008703.1
ENSG00000170214,ADRA1B
ENSG00000113312,TTC1
ENSG00000170234,PWWP2A
ENSG00000135083,CCNJL
ENSG00000145861,C1QTNF2
ENSG00000221886,C5orf54
ENSG00000164609,SLU7
ENSG00000164611,PTTG1
ENSG00000253522,MIR146A
ENSG00000118322,ATP10B
ENSG00000254391,CTC-529G1.1
ENSG00000250061,RP11-541P9.3
ENSG00000113328,CCNG1
ENSG00000170584,NUDCD2
ENSG00000072571,HMMR
ENSG00000038274,MAT2B
ENSG00000241956,CTC-340A15.2
ENSG00000254187,CTB-78F1.1
ENSG00000253978,CTB-178M22.2
ENSG00000113645,WWC1
ENSG00000113643,RARS
ENSG00000188573,FBLL1
ENSG00000120137,PANK3
ENSG00000184347,SLIT3
ENSG00000040275,SPDL1
ENSG00000134516,DOCK2
ENSG00000253269,CTB-37A13.1
ENSG00000204767,FAM196B
ENSG00000168269,FOXI1
ENSG00000249601,CTB-27N1.1
ENSG00000234511,C5orf58
ENSG00000043462,LCP2
ENSG00000250274,CTB-114C7.4
ENSG00000235172,CTB-114C7.3
ENSG00000145936,KCNMB1
ENSG00000253647,CTD-2270F17.1
ENSG00000253348,MIR4454
ENSG00000094755,GABRP
ENSG00000204764,RANBP17
ENSG00000181163,NPM1
ENSG00000156427,FGF18
ENSG00000072803,FBXW11
ENSG00000072786,STK10
ENSG00000214360,EFCAB9
ENSG00000168246,UBTD2
ENSG00000174705,SH3PXD2B
ENSG00000214357,NEURL1B
ENSG00000253736,RP11-779O18.3
ENSG00000120129,DUSP1
ENSG00000113719,ERGIC1
ENSG00000204758,CTC-308K20.1
ENSG00000254295,CTC-308K20.2
ENSG00000037241,RPL26L1
ENSG00000113732,ATP6V0E1
ENSG00000164463,CREBRF
ENSG00000253172,CTC-209H22.3
ENSG00000113734,BNIP1
ENSG00000253955,CTB-33O18.3
ENSG00000145919,BOD1
ENSG00000113742,CPEB4
ENSG00000185056,C5orf47
ENSG00000120149,MSX2
ENSG00000164466,SFXN1
ENSG00000113749,HRH2
ENSG00000051596,THOC3
ENSG00000250992,RP11-826N14.1
ENSG00000248469,RP11-826N14.2
ENSG00000182230,FAM153B
ENSG00000251458,RP11-844P9.1
ENSG00000248596,RP11-844P9.2
ENSG00000170085,SIMC1
ENSG00000122203,KIAA1191
ENSG00000250909,RP11-843P14.2
ENSG00000251414,RP11-843P14.1
ENSG00000175414,ARL10
ENSG00000048162,NOP16
ENSG00000146066,HIGD2A
ENSG00000175416,CLTB
ENSG00000113194,FAF2
ENSG00000146083,RNF44
ENSG00000074276,CDHR2
ENSG00000169258,GPRIN1
ENSG00000074317,SNCB
ENSG00000175766,EIF4E1B
ENSG00000048140,TSPAN17
ENSG00000113763,UNC5A
ENSG00000160883,HK3
ENSG00000087206,UIMC1
ENSG00000113761,ZNF346
ENSG00000160867,FGFR4
ENSG00000165671,NSD1
ENSG00000169228,RAB24
ENSG00000213347,MXD3
ENSG00000169230,PRELID1
ENSG00000169223,LMAN2
ENSG00000169220,RGS14
ENSG00000131183,SLC34A1
ENSG00000131187,F12
ENSG00000198055,GRK6
ENSG00000246334,PRR7-AS1
ENSG00000131188,PRR7
ENSG00000113758,DBN1
ENSG00000196923,PDLIM7
ENSG00000146094,DOK3
ENSG00000183258,DDX41
ENSG00000146067,FAM193B
ENSG00000272459,RP11-1277A3.3
ENSG00000184840,TMED9
ENSG00000027847,B4GALT7
ENSG00000247679,RP11-1277A3.1
ENSG00000170074,FAM153A
ENSG00000249109,RP11-1026M7.2
ENSG00000249186,RP11-423H2.5
ENSG00000250101,RP11-1252I4.2
ENSG00000249684,RP11-423H2.3
ENSG00000204677,FAM153C
ENSG00000145911,N4BP3
ENSG00000145916,RMND5B
ENSG00000145912,NHP2
ENSG00000197451,HNRNPAB
ENSG00000175309,PHYKPL
ENSG00000050767,COL23A1
ENSG00000113240,CLK4
ENSG00000169131,ZNF354A
ENSG00000178338,ZNF354B
ENSG00000198939,ZFP2
ENSG00000178187,ZNF454
ENSG00000113262,GRM6
ENSG00000234284,ZNF879
ENSG00000177932,ZNF354C
ENSG00000087116,ADAMTS2
ENSG00000176783,RUFY1
ENSG00000244945,RP11-1379J22.2
ENSG00000169045,HNRNPH1
ENSG00000250999,RP11-1379J22.5
ENSG00000204659,CBY3
ENSG00000127022,CANX
ENSG00000161021,MAML1
ENSG00000213316,LTC4S
ENSG00000161013,MGAT4B
ENSG00000161011,SQSTM1
ENSG00000161010,C5orf45
ENSG00000245317,CTC-241N9.1
ENSG00000197226,TBC1D9B
ENSG00000113269,RNF130
ENSG00000050748,MAPK9
ENSG00000248367,CTB-129O4.1
ENSG00000131459,GFPT2
ENSG00000113300,CNOT6
ENSG00000161055,SCGB3A1
ENSG00000037280,FLT4
ENSG00000131446,MGAT1
ENSG00000245060,LINC00847
ENSG00000196670,ZFP62
ENSG00000113303,BTNL8
ENSG00000168903,BTNL3
ENSG00000165810,BTNL9
ENSG00000248473,CTC-338M12.2
ENSG00000250222,CTC-338M12.5
ENSG00000146054,TRIM7
ENSG00000250900,CTC-338M12.6
ENSG00000248514,CTC-338M12.1
ENSG00000146063,TRIM41
ENSG00000247049,CTC-338M12.7
ENSG00000204628,GNB2L1
ENSG00000233937,CTC-338M12.4
ENSG00000183718,TRIM52
ENSG00000268397,AC008443.1
ENSG00000248275,TRIM52-AS1
ENSG00000248103,CTC-338M12.9
ENSG00000238035,AC138035.2
ENSG00000250765,AC138035.1
ENSG00000170590,LINC00266-3
ENSG00000263667,RP3-416J7.4
ENSG00000112679,DUSP22
ENSG00000137265,IRF4
ENSG00000112685,EXOC2
ENSG00000230433,RP1-20B11.2
ENSG00000188996,HUS1B
ENSG00000272463,RP11-532F6.3
ENSG00000271727,RP11-532F6.4
ENSG00000271911,RP11-532F6.5
ENSG00000272279,RP11-157J24.2
ENSG00000054598,FOXC1
ENSG00000112699,GMDS
ENSG00000250903,GMDS-AS1
ENSG00000272465,RP1-136B1.1
ENSG00000145949,MYLK4
ENSG00000124535,WRNIP1
ENSG00000021355,SERPINB1
ENSG00000230438,RP11-420G6.4
ENSG00000170542,SERPINB9
ENSG00000124570,SERPINB6
ENSG00000244041,LINC01011
ENSG00000124588,NQO2
ENSG00000224846,RP1-90J20.8
ENSG00000270346,RP1-90J20.12
ENSG00000137275,RIPK1
ENSG00000272277,RP1-40E16.12
ENSG00000137274,BPHL
ENSG00000228170,RP1-40E16.11
ENSG00000137267,TUBB2A
ENSG00000137285,TUBB2B
ENSG00000180822,PSMG4
ENSG00000137266,SLC22A23
ENSG00000272320,RP11-506K6.4
ENSG00000168994,PXDC1
ENSG00000270504,RP11-420L9.5
ENSG00000145945,FAM50B
ENSG00000145965,C6ORF50
ENSG00000272248,RP3-406P24.4
ENSG00000230648,RP3-406P24.3
ENSG00000112739,PRPF4B
ENSG00000145975,FAM217A
ENSG00000185689,C6orf201
ENSG00000198721,ECI2
ENSG00000254821,RP3-400B16.4
ENSG00000234817,RP3-400B16.1
ENSG00000153046,CDYL
ENSG00000236336,RP3-430A16.1
ENSG00000124787,RPP40
ENSG00000272142,RP11-428J1.5
ENSG00000271978,RP11-428J1.4
ENSG00000219607,PPP1R3G
ENSG00000214113,LYRM4
ENSG00000145982,FARS2
ENSG00000269985,RP1-232P20.1
ENSG00000270174,RP1-256G22.2
ENSG00000233064,RP3-380B8.4
ENSG00000124785,NRN1
ENSG00000124491,F13A1
ENSG00000216863,LY86-AS1
ENSG00000112799,LY86
ENSG00000261211,RP1-80N2.3
ENSG00000124782,RREB1
ENSG00000124783,SSR1
ENSG00000238221,RP11-69L16.4
ENSG00000164304,CAGE1
ENSG00000124784,RIOK1
ENSG00000096696,DSP
ENSG00000168566,SNRNP48
ENSG00000239264,TXNDC5
ENSG00000188428,BLOC1S5
ENSG00000265818,EEF1E1-BLOC1S5
ENSG00000124802,EEF1E1
ENSG00000124786,SLC35B3
ENSG00000251164,HULC
ENSG00000137203,TFAP2A
ENSG00000229950,TFAP2A-AS1
ENSG00000111846,GCNT2
ENSG00000205318,GCNT6
ENSG00000137434,C6orf52
ENSG00000111845,PAK1IP1
ENSG00000111843,TMEM14C
ENSG00000272097,RP11-421M1.8
ENSG00000137210,TMEM14B
ENSG00000153157,SYCP2L
ENSG00000111837,MAK
ENSG00000235051,RP11-637O19.2
ENSG00000224531,SMIM13
ENSG00000244476,ERVFRD-1
ENSG00000247925,RP3-510L9.1
ENSG00000111859,NEDD9
ENSG00000205269,TMEM170B
ENSG00000111863,ADTRP
ENSG00000229896,RP11-456H18.2
ENSG00000095951,HIVEP1
ENSG00000078401,EDN1
ENSG00000112137,PHACTR1
ENSG00000215022,RP1-257A7.4
ENSG00000145979,TBC1D7
ENSG00000272379,RP1-257A7.5
ENSG00000145990,GFOD1
ENSG00000124523,SIRT5
ENSG00000261071,RP1-223E5.4
ENSG00000225921,NOL7
ENSG00000268059,AL441883.1
ENSG00000010017,RANBP9
ENSG00000050393,MCUR1
ENSG00000112149,CD83
ENSG00000237346,RP3-448I9.2
ENSG00000229646,RP11-330A16.1
ENSG00000234261,RP11-146I2.1
ENSG00000271888,RP11-560J1.2
ENSG00000008083,JARID2
ENSG00000235488,JARID2-AS1
ENSG00000047579,DTNBP1
ENSG00000007944,MYLIP
ENSG00000137198,GMPR
ENSG00000124788,ATXN1
ENSG00000229931,RP1-151F17.1
ENSG00000272341,RP1-151F17.2
ENSG00000230873,STMND1
ENSG00000112183,RBM24
ENSG00000112186,CAP2
ENSG00000137414,FAM8A1
ENSG00000124789,NUP153
ENSG00000272269,RP11-500C11.3
ENSG00000137177,KIF13A
ENSG00000187566,NHLRC1
ENSG00000137364,TPMT
ENSG00000165097,KDM1B
ENSG00000124795,DEK
ENSG00000137393,RNF144B
ENSG00000172197,MBOAT1
ENSG00000227803,RP11-239H6.2
ENSG00000112242,E2F3
ENSG00000145996,CDKAL1
ENSG00000124766,SOX4
ENSG00000272168,CASC15
ENSG00000260455,CASC14
ENSG00000172179,PRL
ENSG00000146038,DCDC2
ENSG00000124532,MRS2
ENSG00000112293,GPLD1
ENSG00000112294,ALDH5A1
ENSG00000137261,KIAA0319
ENSG00000111802,TDP2
ENSG00000112304,ACOT13
ENSG00000272345,RP1-30M3.5
ENSG00000112308,C6orf62
ENSG00000272402,RP1-30M3.6
ENSG00000224164,RP3-369A17.4
ENSG00000112312,GMNN
ENSG00000260286,C6orf229
ENSG00000111913,FAM65B
ENSG00000272053,RP11-367G6.3
ENSG00000229313,RP3-425P12.5
ENSG00000223623,RP3-425P12.1
ENSG00000079691,LRRC16A
ENSG00000124568,SLC17A1
ENSG00000124564,SLC17A3
ENSG00000112343,TRIM38
ENSG00000272558,U91328.21
ENSG00000272065,U91328.20
ENSG00000272462,U91328.19
ENSG00000272810,U91328.22
ENSG00000124610,HIST1H1A
ENSG00000198366,HIST1H3A
ENSG00000196176,HIST1H4A
ENSG00000124529,HIST1H4B
ENSG00000124693,HIST1H3B
ENSG00000137259,HIST1H2AB
ENSG00000196226,HIST1H2BB
ENSG00000196532,HIST1H3C
ENSG00000187837,HIST1H1C
ENSG00000010704,HFE
ENSG00000197061,HIST1H4C
ENSG00000180596,HIST1H2BC
ENSG00000180573,HIST1H2AC
ENSG00000168298,HIST1H1E
ENSG00000158373,HIST1H2BD
ENSG00000197697,HIST1H2BE
ENSG00000188987,HIST1H4D
ENSG00000197409,HIST1H3D
ENSG00000196866,HIST1H2AD
ENSG00000197846,HIST1H2BF
ENSG00000198518,HIST1H4E
ENSG00000187990,HIST1H2BG
ENSG00000168274,HIST1H2AE
ENSG00000196966,HIST1H3E
ENSG00000124575,HIST1H1D
ENSG00000198327,HIST1H4F
ENSG00000256316,HIST1H3F
ENSG00000197459,HIST1H2BH
ENSG00000256018,HIST1H3G
ENSG00000168242,HIST1H2BI
ENSG00000158406,HIST1H4H
ENSG00000186470,BTN3A2
ENSG00000124508,BTN2A2
ENSG00000026950,BTN3A1
ENSG00000111801,BTN3A3
ENSG00000112763,BTN2A1
ENSG00000124557,BTN1A1
ENSG00000228223,HCG11
ENSG00000261353,CTA-14H9.5
ENSG00000182952,HMGN4
ENSG00000146109,ABT1
ENSG00000181315,ZNF322
ENSG00000261584,RP11-457M11.5
ENSG00000224843,LINC00240
ENSG00000272468,RP1-86C11.7
ENSG00000124635,HIST1H2BJ
ENSG00000196787,HIST1H2AG
ENSG00000197903,HIST1H2BK
ENSG00000198339,HIST1H4I
ENSG00000184825,HIST1H2AH
ENSG00000112812,PRSS16
ENSG00000124613,ZNF391
ENSG00000271755,RP1-153G14.4
ENSG00000096654,ZNF184
ENSG00000185130,HIST1H2BL
ENSG00000196747,HIST1H2AI
ENSG00000203813,HIST1H3H
ENSG00000182611,HIST1H2AJ
ENSG00000196374,HIST1H2BM
ENSG00000197238,HIST1H4J
ENSG00000197914,HIST1H4K
ENSG00000184348,HIST1H2AK
ENSG00000233822,HIST1H2BN
ENSG00000198374,HIST1H2AL
ENSG00000184357,HIST1H1B
ENSG00000182572,HIST1H3I
ENSG00000198558,HIST1H4L
ENSG00000197153,HIST1H3J
ENSG00000233224,HIST1H2AM
ENSG00000196331,HIST1H2BO
ENSG00000124657,OR2B6
ENSG00000272009,RP1-313I6.12
ENSG00000197279,ZNF165
ENSG00000269293,ZSCAN16-AS1
ENSG00000196812,ZSCAN16
ENSG00000261839,RP1-265C24.8
ENSG00000198315,ZKSCAN8
ENSG00000137185,ZSCAN9
ENSG00000187626,ZKSCAN4
ENSG00000189134,NKAPL
ENSG00000137338,PGBD1
ENSG00000235109,ZSCAN31
ENSG00000189298,ZKSCAN3
ENSG00000158691,ZSCAN12
ENSG00000187987,ZSCAN23
ENSG00000232040,SCAND3
ENSG00000225173,XXbac-BPG308K3.5
ENSG00000224157,HCG14
ENSG00000204713,TRIM27
ENSG00000204709,C6orf100
ENSG00000227214,HCG15
ENSG00000197935,ZNF311
ENSG00000213886,UBD
ENSG00000204681,GABBR1
ENSG00000204644,ZFP57
ENSG00000204642,HLA-F
ENSG00000204632,HLA-G
ENSG00000206503,HLA-A
ENSG00000204623,ZNRD1-AS1
ENSG00000066379,ZNRD1
ENSG00000204619,PPP1R11
ENSG00000204618,RNF39
ENSG00000204616,TRIM31
ENSG00000234127,TRIM26
ENSG00000270604,HCG17
ENSG00000231074,HCG18
ENSG00000204599,TRIM39
ENSG00000248167,TRIM39-RPP21
ENSG00000241370,RPP21
ENSG00000204592,HLA-E
ENSG00000235781,XXbac-BPG249D20.9
ENSG00000204590,GNL1
ENSG00000204576,PRR3
ENSG00000204574,ABCF1
ENSG00000204569,PPP1R10
ENSG00000204568,MRPS18B
ENSG00000137343,ATAT1
ENSG00000204564,C6orf136
ENSG00000204560,DHX16
ENSG00000146112,PPP1R18
ENSG00000137404,NRM
ENSG00000137337,MDC1
ENSG00000224328,MDC1-AS1
ENSG00000196230,TUBB
ENSG00000272540,XXbac-BPG252P9.9
ENSG00000137312,FLOT1
ENSG00000272273,XXbac-BPG252P9.10
ENSG00000137331,IER3
ENSG00000228022,HCG20
ENSG00000237775,DDR1-AS1
ENSG00000204580,DDR1
ENSG00000213780,GTF2H4
ENSG00000137411,VARS2
ENSG00000204540,PSORS1C1
ENSG00000204536,CCHCR1
ENSG00000137310,TCF19
ENSG00000204531,POU5F1
ENSG00000272501,XXbac-BPG299F13.17
ENSG00000206344,HCG27
ENSG00000271821,XXbac-BPG299F13.14
ENSG00000204525,HLA-C
ENSG00000234745,HLA-B
ENSG00000272221,XXbac-BPG181B23.7
ENSG00000204520,MICA
ENSG00000204516,MICB
ENSG00000254870,ATP6V1G2-DDX39B
ENSG00000198563,DDX39B
ENSG00000234006,DDX39B-AS1
ENSG00000213760,ATP6V1G2
ENSG00000204498,NFKBIL1
ENSG00000226979,LTA
ENSG00000232810,TNF
ENSG00000227507,LTB
ENSG00000204482,LST1
ENSG00000204475,NCR3
ENSG00000204472,AIF1
ENSG00000204469,PRRC2A
ENSG00000204463,BAG6
ENSG00000204444,APOM
ENSG00000204439,C6orf47
ENSG00000227198,C6orf47-AS1
ENSG00000204438,GPANK1
ENSG00000204435,CSNK2B
ENSG00000263020,CSNK2B-LY6G5B-1181
ENSG00000240053,LY6G5B
ENSG00000204428,LY6G5C
ENSG00000204427,ABHD16A
ENSG00000204420,C6orf25
ENSG00000204421,LY6G6C
ENSG00000213722,DDAH2
ENSG00000213719,CLIC1
ENSG00000204410,MSH5
ENSG00000255152,MSH5-SAPCD1
ENSG00000228727,SAPCD1
ENSG00000235663,SAPCD1-AS1
ENSG00000204396,VWA7
ENSG00000204394,VARS
ENSG00000204392,LSM2
ENSG00000204390,HSPA1L
ENSG00000204389,HSPA1A
ENSG00000204388,HSPA1B
ENSG00000204387,C6orf48
ENSG00000204386,NEU1
ENSG00000204385,SLC44A4
ENSG00000204371,EHMT2
ENSG00000166278,C2
ENSG00000204366,ZBTB12
ENSG00000243649,CFB
ENSG00000204356,NELFE
ENSG00000204351,SKIV2L
ENSG00000204348,DXO
ENSG00000204344,STK19
ENSG00000244731,C4A
ENSG00000224389,C4B
ENSG00000231852,CYP21A2
ENSG00000168477,TNXB
ENSG00000213676,ATF6B
ENSG00000204315,FKBPL
ENSG00000204314,PRRT1
ENSG00000221988,PPT2
ENSG00000258388,PPT2-EGFL8
ENSG00000241404,EGFL8
ENSG00000204310,AGPAT1
ENSG00000204308,RNF5
ENSG00000204305,AGER
ENSG00000204304,PBX2
ENSG00000213654,GPSM3
ENSG00000204301,NOTCH4
ENSG00000225914,XXbac-BPG154L12.4
ENSG00000204287,HLA-DRA
ENSG00000198502,HLA-DRB5
ENSG00000196126,HLA-DRB1
ENSG00000196735,HLA-DQA1
ENSG00000179344,HLA-DQB1
ENSG00000223534,HLA-DQB1-AS1
ENSG00000237541,HLA-DQA2
ENSG00000232629,HLA-DQB2
ENSG00000241106,HLA-DOB
ENSG00000250264,TAP2
ENSG00000204267,TAP2-1
ENSG00000204264,PSMB8
ENSG00000204261,TAPSAR1
ENSG00000240065,PSMB9
ENSG00000168394,TAP1
ENSG00000242574,HLA-DMB
ENSG00000248993,XXbac-BPG181M17.5
ENSG00000204257,HLA-DMA
ENSG00000204256,BRD2
ENSG00000263756,XXbac-BPG181M17.6
ENSG00000204252,HLA-DOA
ENSG00000231389,HLA-DPA1
ENSG00000223865,HLA-DPB1
ENSG00000204248,COL11A2
ENSG00000204231,RXRB
ENSG00000112473,SLC39A7
ENSG00000204228,HSD17B8
ENSG00000204227,RING1
ENSG00000232940,HCG25
ENSG00000223501,VPS52
ENSG00000231500,RPS18
ENSG00000235863,B3GALT4
ENSG00000227057,WDR46
ENSG00000204220,PFDN6
ENSG00000237441,RGL2
ENSG00000231925,TAPBP
ENSG00000236104,ZBTB22
ENSG00000204209,DAXX
ENSG00000237649,KIFC1
ENSG00000112511,PHF1
ENSG00000112514,CUTA
ENSG00000197283,SYNGAP1
ENSG00000213588,ZBTB9
ENSG00000030110,BAK1
ENSG00000204188,GGNBP1
ENSG00000197251,LINC00336
ENSG00000096433,ITPR3
ENSG00000137288,UQCC2
ENSG00000161904,LEMD2
ENSG00000249346,LINC01016
ENSG00000233183,RP3-468B3.2
ENSG00000124493,GRM4
ENSG00000137309,HMGA1
ENSG00000186577,C6orf1
ENSG00000225339,RP11-513I15.6
ENSG00000272325,NUDT3
ENSG00000270800,RPS10-NUDT3
ENSG00000124614,RPS10
ENSG00000124507,PACSIN1
ENSG00000124664,SPDEF
ENSG00000196821,C6orf106
ENSG00000272288,RP11-140K17.3
ENSG00000124562,SNRPC
ENSG00000065060,UHRF1BP1
ENSG00000064995,TAF11
ENSG00000064999,ANKS1A
ENSG00000124678,TCP11
ENSG00000146197,SCUBE3
ENSG00000272374,RP3-329A5.8
ENSG00000065029,ZNF76
ENSG00000023892,DEF6
ENSG00000112033,PPARD
ENSG00000112039,FANCE
ENSG00000198755,RPL10A
ENSG00000007866,TEAD3
ENSG00000096060,FKBP5
ENSG00000232909,RP3-510O8.4
ENSG00000157343,ARMC12
ENSG00000197753,LHFPL5
ENSG00000096063,SRPK1
ENSG00000112053,SLC26A8
ENSG00000112062,MAPK14
ENSG00000156711,MAPK13
ENSG00000246982,RP1-179N16.6
ENSG00000096070,BRPF3
ENSG00000189325,C6orf222
ENSG00000010030,ETV7
ENSG00000224666,RP1-50J22.4
ENSG00000179165,PXT1
ENSG00000112078,KCTD20
ENSG00000112079,STK38
ENSG00000112081,SRSF3
ENSG00000124762,CDKN1A
ENSG00000255587,RAB44
ENSG00000124772,CPNE5
ENSG00000137168,PPIL1
ENSG00000198663,C6orf89
ENSG00000164530,PI16
ENSG00000137409,MTCH1
ENSG00000146192,FGD2
ENSG00000226976,COX6A1P2
ENSG00000137193,PIM1
ENSG00000172738,TMEM217
ENSG00000065491,TBC1D22B
ENSG00000112130,RNF8
ENSG00000137200,CMTR1
ENSG00000198937,CCDC167
ENSG00000204110,RP1-153P14.8
ENSG00000227920,RP1-153P14.5
ENSG00000112139,MDGA1
ENSG00000225945,RP3-441A12.1
ENSG00000156639,ZFAND3
ENSG00000183826,BTBD9
ENSG00000226533,BTBD9-AS1
ENSG00000124767,GLO1
ENSG00000124721,DNAH8
ENSG00000231150,RP1-207H1.3
ENSG00000112164,GLP1R
ENSG00000112167,SAYSD1
ENSG00000164626,KCNK5
ENSG00000124780,KCNK17
ENSG00000164627,KIF6
ENSG00000124615,MOCS1
ENSG00000204092,LINC00951
ENSG00000156564,LRFN2
ENSG00000124602,UNC5CL
ENSG00000124596,OARD1
ENSG00000124701,APOBEC2
ENSG00000001167,NFYA
ENSG00000161911,TREML1
ENSG00000095970,TREM2
ENSG00000112195,TREML2
ENSG00000124731,TREM1
ENSG00000096264,NCR2
ENSG00000234753,RP11-328M4.2
ENSG00000137166,FOXP4
ENSG00000112561,TFEB
ENSG00000269387,RP11-298J23.8
ENSG00000137218,FRS3
ENSG00000124593,PRICKLE4
ENSG00000164663,USP49
ENSG00000124641,MED20
ENSG00000112578,BYSL
ENSG00000112576,CCND3
ENSG00000223946,RP11-533O20.2
ENSG00000137413,TAF8
ENSG00000261068,RP11-7K24.3
